"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/09/2018","AQS","230050015","2","15","ug/m3 SC","14","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"03/15/2018","AQS","230050015","2","21","ug/m3 SC","19","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"03/21/2018","AQS","230050015","2","9","ug/m3 SC","8","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"03/27/2018","AQS","230050015","2","30","ug/m3 SC","28","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"04/02/2018","AQS","230050015","2","24","ug/m3 SC","22","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"04/08/2018","AQS","230050015","2","10","ug/m3 SC","9","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"04/14/2018","AQS","230050015","2","11","ug/m3 SC","10","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"04/20/2018","AQS","230050015","2","14","ug/m3 SC","13","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"04/26/2018","AQS","230050015","2","7","ug/m3 SC","6","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"05/02/2018","AQS","230050015","2","35","ug/m3 SC","32","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"05/08/2018","AQS","230050015","2","15","ug/m3 SC","14","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"05/14/2018","AQS","230050015","2","23","ug/m3 SC","21","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"05/20/2018","AQS","230050015","2","10","ug/m3 SC","9","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"05/26/2018","AQS","230050015","2","19","ug/m3 SC","18","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"06/01/2018","AQS","230050015","2","25","ug/m3 SC","23","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"06/07/2018","AQS","230050015","2","20","ug/m3 SC","19","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"06/13/2018","AQS","230050015","2","25","ug/m3 SC","23","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"06/25/2018","AQS","230050015","2","8","ug/m3 SC","7","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"07/01/2018","AQS","230050015","2","20","ug/m3 SC","19","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"07/07/2018","AQS","230050015","2","8","ug/m3 SC","7","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"07/13/2018","AQS","230050015","2","10","ug/m3 SC","9","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"07/19/2018","AQS","230050015","2","11","ug/m3 SC","10","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"07/25/2018","AQS","230050015","2","14","ug/m3 SC","13","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"07/31/2018","AQS","230050015","2","19","ug/m3 SC","18","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"08/06/2018","AQS","230050015","2","28","ug/m3 SC","26","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"08/12/2018","AQS","230050015","2","7","ug/m3 SC","6","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"08/18/2018","AQS","230050015","2","12","ug/m3 SC","11","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"08/24/2018","AQS","230050015","2","22","ug/m3 SC","20","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"08/30/2018","AQS","230050015","2","14","ug/m3 SC","13","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"09/05/2018","AQS","230050015","2","17","ug/m3 SC","16","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"09/11/2018","AQS","230050015","2","11","ug/m3 SC","10","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"09/17/2018","AQS","230050015","2","18","ug/m3 SC","17","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"09/23/2018","AQS","230050015","2","8","ug/m3 SC","7","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"09/29/2018","AQS","230050015","2","13","ug/m3 SC","12","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"10/05/2018","AQS","230050015","2","9","ug/m3 SC","8","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"10/11/2018","AQS","230050015","2","2","ug/m3 SC","2","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"10/17/2018","AQS","230050015","2","8","ug/m3 SC","7","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"10/23/2018","AQS","230050015","2","9","ug/m3 SC","8","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"10/29/2018","AQS","230050015","2","11","ug/m3 SC","10","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"01/14/2018","AQS","230050015","3","34","ug/m3 SC","31","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"01/26/2018","AQS","230050015","3","77","ug/m3 SC","62","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"02/07/2018","AQS","230050015","3","19","ug/m3 SC","18","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"02/19/2018","AQS","230050015","3","42","ug/m3 SC","39","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"03/03/2018","AQS","230050015","3","13","ug/m3 SC","12","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"03/15/2018","AQS","230050015","3","20","ug/m3 SC","19","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"03/27/2018","AQS","230050015","3","31","ug/m3 SC","29","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"04/08/2018","AQS","230050015","3","9","ug/m3 SC","8","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"04/20/2018","AQS","230050015","3","13","ug/m3 SC","12","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"05/02/2018","AQS","230050015","3","36","ug/m3 SC","33","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"05/14/2018","AQS","230050015","3","18","ug/m3 SC","17","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"05/26/2018","AQS","230050015","3","20","ug/m3 SC","19","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"06/07/2018","AQS","230050015","3","20","ug/m3 SC","19","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"06/19/2018","AQS","230050015","3","17","ug/m3 SC","16","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"07/01/2018","AQS","230050015","3","21","ug/m3 SC","19","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"07/13/2018","AQS","230050015","3","10","ug/m3 SC","9","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"07/25/2018","AQS","230050015","3","15","ug/m3 SC","14","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"08/06/2018","AQS","230050015","3","25","ug/m3 SC","23","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"08/18/2018","AQS","230050015","3","12","ug/m3 SC","11","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"08/30/2018","AQS","230050015","3","14","ug/m3 SC","13","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"09/11/2018","AQS","230050015","3","9","ug/m3 SC","8","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"09/23/2018","AQS","230050015","3","7","ug/m3 SC","6","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"10/05/2018","AQS","230050015","3","10","ug/m3 SC","9","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"10/17/2018","AQS","230050015","3","9","ug/m3 SC","8","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"10/29/2018","AQS","230050015","3","11","ug/m3 SC","10","TB - Tukey's Bridge","1","100.0000","81102","PM10 Total 0-10um STP","38860","Portland-South Portland, ME","23","Maine","005","Cumberland","43.677994","-70.256178"
"01/02/2018","AQS","230090103","2","4","ug/m3 SC","4","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/05/2018","AQS","230090103","2","3","ug/m3 SC","3","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/08/2018","AQS","230090103","2","6","ug/m3 SC","6","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/11/2018","AQS","230090103","2","12","ug/m3 SC","11","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/14/2018","AQS","230090103","2","2","ug/m3 SC","2","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/17/2018","AQS","230090103","2","3","ug/m3 SC","3","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/20/2018","AQS","230090103","2","13","ug/m3 SC","12","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/23/2018","AQS","230090103","2","1","ug/m3 SC","1","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/26/2018","AQS","230090103","2","3","ug/m3 SC","3","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"01/29/2018","AQS","230090103","2","2","ug/m3 SC","2","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"02/01/2018","AQS","230090103","2","10","ug/m3 SC","9","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"02/07/2018","AQS","230090103","2","4","ug/m3 SC","4","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"02/10/2018","AQS","230090103","2","4","ug/m3 SC","4","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"02/13/2018","AQS","230090103","2","4","ug/m3 SC","4","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"02/16/2018","AQS","230090103","2","9","ug/m3 SC","8","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"02/19/2018","AQS","230090103","2","7","ug/m3 SC","6","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"02/22/2018","AQS","230090103","2","2","ug/m3 SC","2","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"02/25/2018","AQS","230090103","2","2","ug/m3 SC","2","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"02/28/2018","AQS","230090103","2","11","ug/m3 SC","10","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"03/03/2018","AQS","230090103","2","2","ug/m3 SC","2","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"03/06/2018","AQS","230090103","2","2","ug/m3 SC","2","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"03/09/2018","AQS","230090103","2","3","ug/m3 SC","3","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"03/12/2018","AQS","230090103","2","2","ug/m3 SC","2","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"03/15/2018","AQS","230090103","2","1","ug/m3 SC","1","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"03/22/2018","AQS","230090103","2","2","ug/m3 SC","2","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"03/24/2018","AQS","230090103","2","2","ug/m3 SC","2","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"03/25/2018","AQS","230090103","2","3","ug/m3 SC","3","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"03/27/2018","AQS","230090103","2","5","ug/m3 SC","5","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"03/30/2018","AQS","230090103","2","3","ug/m3 SC","3","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"04/02/2018","AQS","230090103","2","3","ug/m3 SC","3","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"04/05/2018","AQS","230090103","2","3","ug/m3 SC","3","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"04/08/2018","AQS","230090103","2","2","ug/m3 SC","2","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"04/11/2018","AQS","230090103","2","5","ug/m3 SC","5","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"04/14/2018","AQS","230090103","2","4","ug/m3 SC","4","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"04/20/2018","AQS","230090103","2","1","ug/m3 SC","1","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"04/23/2018","AQS","230090103","2","4","ug/m3 SC","4","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"04/26/2018","AQS","230090103","2","1","ug/m3 SC","1","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"04/29/2018","AQS","230090103","2","2","ug/m3 SC","2","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"05/02/2018","AQS","230090103","2","15","ug/m3 SC","14","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"05/05/2018","AQS","230090103","2","6","ug/m3 SC","6","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"05/08/2018","AQS","230090103","2","3","ug/m3 SC","3","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"05/11/2018","AQS","230090103","2","4","ug/m3 SC","4","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"05/14/2018","AQS","230090103","2","3","ug/m3 SC","3","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"05/17/2018","AQS","230090103","2","8","ug/m3 SC","7","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"05/20/2018","AQS","230090103","2","3","ug/m3 SC","3","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"05/23/2018","AQS","230090103","2","2","ug/m3 SC","2","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"05/26/2018","AQS","230090103","2","13","ug/m3 SC","12","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"05/29/2018","AQS","230090103","2","7","ug/m3 SC","6","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"06/01/2018","AQS","230090103","2","9","ug/m3 SC","8","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"06/04/2018","AQS","230090103","2","6","ug/m3 SC","6","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"06/07/2018","AQS","230090103","2","5","ug/m3 SC","5","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"06/13/2018","AQS","230090103","2","14","ug/m3 SC","13","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"06/19/2018","AQS","230090103","2","7","ug/m3 SC","6","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"06/22/2018","AQS","230090103","2","7","ug/m3 SC","6","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"06/23/2018","AQS","230090103","2","4","ug/m3 SC","4","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"06/25/2018","AQS","230090103","2","4","ug/m3 SC","4","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"06/28/2018","AQS","230090103","2","4","ug/m3 SC","4","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"07/04/2018","AQS","230090103","2","12","ug/m3 SC","11","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"07/07/2018","AQS","230090103","2","3","ug/m3 SC","3","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"07/10/2018","AQS","230090103","2","13","ug/m3 SC","12","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"07/13/2018","AQS","230090103","2","6","ug/m3 SC","6","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"07/16/2018","AQS","230090103","2","6","ug/m3 SC","6","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"07/19/2018","AQS","230090103","2","5","ug/m3 SC","5","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
"07/22/2018","AQS","230090103","2","6","ug/m3 SC","6","MCFARLAND HILL Air Pollutant Research Site","1","100.0000","81102","PM10 Total 0-10um STP","","","23","Maine","009","Hancock","44.377050000943","-68.2609"
